_Farmer,BAC1,BAC2,BAC3,BAC4,BAC5,BAC6,BAC7,BAC8,MAD1,MAD2_1,MAD2_2,MAD2_3,MAD2_4,MAD2_5,MAD3_1,MAD3_2,MAD3_3,MAD3_4,MAD3_5,MAD4,INO1_1,INO1_2,INO1_3,INO1_4,INO1_5,INO2,COM1,COM2_1,COM2_2,COM2_3,COM2_4,OUT1_1,OUT1_2,OUT1_3,OUT2,ADO1,ADO2,ADO3,SRI1,SRI2,SRI3,IMP1_1,IMP1_2,IMP1_3,IMP2,ASI1_1,ASI1_2,ASI1_3,_Pick7
Ya,55,0.5,1,2,0,1,0,1,5,1,2,5,4,3,5,5,5,5,5,1,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Media (TV, radio, koran)",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau",5,5,5,5,1,1,5,5,5,2,5,5,5,7
Ya,55,0.5,1,4,1,1,0,1,4,3,1,4,5,2,3,5,5,4,4,2,3,2,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani, Media (TV, radio, koran)",4,5,4,5,4,5,4,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,4,3,4,3,1,3,5,2,1,4,5,4,7
Ya,60,1.0,1,4,0,1,1,1,3,1,2,5,4,3,5,5,5,5,5,4,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,1,1,3,3,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",3,3,3,3,3,0,3,5,0,3,3,5,5,7
Ya,62,0.4,3,2,0,1,1,1,3,1,3,5,4,2,3,3,3,3,3,5,5,5,5,5,5,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,3,5,3,3,5,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah",5,5,5,5,5,1,0,5,0,2,3,3,3,7
Ya,49,1.0,3,5,1,4,1,1,5,1,2,3,4,5,3,4,4,4,3,4,4,4,3,3,4,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Sumber online (internet, media sosial), Petani lain",3,4,5,4,4,3,4,"Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",3,5,5,4,3,1,5,5,5,3,3,3,4,7
Ya,54,1.2,1,4,1,1,1,1,5,2,1,4,3,5,5,1,2,5,5,5,3,4,5,3,3,Penolakan dari pekerja di ladang,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Petani lain",3,5,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,3,3,3,3,3,0,5,4,2,2,2,4,5,7
Ya,52,2.0,2,2,1,1,1,1,5,2,1,4,5,3,2,1,5,1,2,5,4,5,5,2,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",5,4,5,5,5,1,5,5,3,1,5,5,5,7
Ya,58,1.0,2,3,1,1,1,1,5,2,1,3,5,4,2,1,5,1,2,5,4,5,5,2,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,5,5,5,5,5,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",5,4,5,5,5,1,5,5,3,2,5,5,5,7
Ya,36,1.5,3,2,0,4,0,1,5,2,3,5,1,4,5,5,5,5,5,5,3,3,3,3,3,Hasil keuntungan yang belum pasti,Asosiasi atau Kelompok tani,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,47,0.5,1,4,1,1,0,1,3,1,3,5,4,2,5,5,5,5,5,3,3,3,3,3,4,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,5,2,2,3,1,2,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",2,2,4,4,3,1,3,3,3,4,1,1,1,7
Ya,79,0.15,1,2,0,1,0,1,3,1,3,4,5,2,3,3,3,3,3,3,3,3,3,3,3,"Kurangnya infrastruktur (contoh: internet, listrik)",Asosiasi atau Kelompok tani,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,52,0.4,2,3,0,1,0,1,3,1,3,4,5,2,3,5,3,3,3,5,3,3,3,5,3,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Petani lain",3,5,3,3,5,3,3,Dukungan dari petani lain atau koperasi pertanian,1,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,55,4.0,2,2,0,1,0,1,5,2,3,5,4,1,3,3,3,3,5,5,3,3,3,5,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,45,0.15,1,4,1,2,0,1,3,1,2,3,4,5,2,5,2,4,2,2,3,1,2,4,2,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial)",1,5,5,5,2,2,2,"Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",1,1,1,2,1,0,3,3,2,1,2,2,2,7
Ya,50,0.15,1,2,1,1,0,1,3,2,1,5,4,3,3,5,5,5,3,3,5,5,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,5,5,5,5,2,2,2,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",1,1,1,1,1,0,1,0,0,1,1,1,1,7
Ya,45,0.15,1,4,1,1,0,1,5,2,3,5,4,1,3,3,5,3,3,5,5,5,5,4,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Sumber online (internet, media sosial)",5,5,5,5,5,5,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",1,1,1,1,1,0,1,0,1,4,1,1,1,7
Ya,64,2.0,3,2,0,1,0,1,5,3,2,1,4,5,3,3,3,3,3,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,1,1,1,1,5,5,5,Lebih banyak subsidi dari pemerintah,1,5,5,5,5,0,5,5,5,4,5,5,5,7
Ya,74,0.6,2,2,1,1,0,1,5,3,2,5,4,1,3,5,3,3,3,5,3,5,3,3,3,"Kurangnya infrastruktur (contoh: internet, listrik)",Layanan penyuluhan dari pemerintah,3,5,3,3,5,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,3,5,5,5,5,0,0,5,0,4,3,3,5,7
Ya,47,0.5,2,4,1,1,0,1,5,2,1,3,4,5,3,3,3,3,3,1,3,3,3,3,3,Hasil keuntungan yang belum pasti,"Petani lain, Asosiasi atau Kelompok tani",3,5,3,3,5,5,5,Akses pelatihan dan pengetahuan yang lebih mudah,1,5,5,5,5,0,5,1,1,1,5,4,5,7
Ya,55,0.2,1,4,1,1,0,1,5,3,2,4,5,1,3,5,3,3,3,5,3,5,3,3,3,"Kurangnya infrastruktur (contoh: internet, listrik)",Layanan penyuluhan dari pemerintah,3,5,3,3,5,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,5,5,5,5,5,1,0,5,0,4,3,3,5,7
Ya,60,1.0,2,2,0,1,0,1,3,2,3,5,4,1,3,3,3,3,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Petani lain, Asosiasi atau Kelompok tani",3,3,3,3,3,5,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,5,5,1,5,1,5,0,0,1,5,3,3,7
Ya,55,2.5,2,4,0,1,0,1,5,1,3,5,4,2,5,5,5,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,5,5,5,5,5,1,Lebih banyak subsidi dari pemerintah,5,5,5,5,5,0,5,5,5,1,1,5,5,7
Ya,61,0.3,1,4,0,1,0,1,4,1,2,3,5,4,4,5,3,4,3,5,4,4,1,3,4,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",1,5,1,5,5,0,5,5,5,1,5,5,5,7
Ya,63,1.0,2,2,0,1,0,1,5,1,3,5,4,2,3,3,5,3,3,5,5,5,5,5,5,Hasil keuntungan yang belum pasti,Petani lain,5,5,5,5,5,5,5,Dukungan dari petani lain atau koperasi pertanian,1,5,5,5,5,1,3,3,5,1,3,3,5,7
Ya,60,0.5,1,3,0,1,0,1,5,1,3,4,5,2,3,3,5,3,3,5,5,5,5,5,5,Hasil keuntungan yang belum pasti,Petani lain,5,5,5,5,5,5,5,Dukungan dari petani lain atau koperasi pertanian,1,5,5,5,5,1,3,3,5,1,3,3,5,7
Ya,45,1.0,2,2,1,1,1,1,3,2,3,5,4,1,5,5,1,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,1,5,1,1,5,5,5,Lebih banyak subsidi dari pemerintah,1,5,5,5,1,0,5,5,1,1,5,1,1,7
Ya,59,0.4,2,4,0,1,0,1,5,1,3,4,5,2,5,5,5,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani, Media (TV, radio, koran)",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,5,0,4,3,5,3,5,5,5,7
Ya,35,0.5,2,2,0,1,0,1,2,1,3,5,4,2,3,3,3,3,3,3,3,3,3,3,3,"Kurangnya infrastruktur (contoh: internet, listrik)",Asosiasi atau Kelompok tani,5,3,3,3,3,3,3,Lebih banyak subsidi dari pemerintah,3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,48,2.0,1,2,0,1,0,1,5,1,3,4,5,2,3,3,3,3,3,5,3,3,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,5,5,3,3,5,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Harga teknologi yang lebih terjangkau",3,5,5,5,1,1,5,4,3,4,2,3,3,7
Ya,40,1.5,1,3,1,1,0,1,5,2,1,5,4,3,5,5,5,5,5,3,5,5,5,5,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Sumber online (internet, media sosial)",1,1,1,1,1,1,1,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,3,5,1,1,1,5,1,5,2,5,1,1,7
Ya,55,0.35,1,2,1,1,1,1,5,1,2,3,4,5,5,3,3,3,3,5,3,3,3,3,3,Hasil keuntungan yang belum pasti,Layanan penyuluhan dari pemerintah,3,5,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,5,5,5,5,5,1,3,5,4,4,3,3,5,7
Ya,70,1.0,2,1,0,1,0,1,3,2,3,5,4,1,3,3,3,3,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,37,0.6,2,2,0,1,0,1,5,5,4,3,2,1,5,5,4,5,5,3,5,3,4,5,3,Hasil keuntungan yang belum pasti,Asosiasi atau Kelompok tani,3,3,3,3,4,3,3,Dukungan dari petani lain atau koperasi pertanian,3,3,3,3,1,0,0,0,0,1,3,3,3,7
Ya,70,1.0,1,4,0,1,1,1,5,1,3,5,4,2,5,1,1,1,1,5,3,3,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,3,3,3,5,3,3,Lebih banyak subsidi dari pemerintah,5,5,5,5,5,0,5,5,5,4,3,3,5,7
Ya,54,0.4,2,4,1,1,0,1,5,1,3,5,4,2,5,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",5,5,5,5,5,1,5,5,5,2,5,5,5,7
Ya,60,1.5,2,2,0,1,0,1,5,1,4,5,3,2,3,3,3,3,5,5,3,5,3,3,3,"Kurangnya infrastruktur (contoh: internet, listrik)",Layanan penyuluhan dari pemerintah,3,3,3,5,3,5,3,Lebih banyak subsidi dari pemerintah,3,1,1,1,5,1,5,5,5,1,3,5,3,7
Ya,60,0.35,1,2,0,1,0,1,5,1,3,5,4,2,3,5,3,1,3,1,5,3,3,3,3,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,3,5,3,3,5,3,5,Lebih banyak subsidi dari pemerintah,5,5,5,5,5,1,5,0,0,3,5,3,3,7
Ya,71,0.25,2,2,0,1,0,1,5,1,2,3,5,4,5,3,3,3,3,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Universitas atau lembaga pendidikan pertanian,5,3,3,3,5,5,5,Akses pelatihan dan pengetahuan yang lebih mudah,1,1,5,1,1,0,0,0,0,1,3,3,3,7
Ya,37,0.25,2,4,1,1,0,1,5,1,3,5,4,2,5,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",5,5,5,5,5,1,5,5,5,4,5,5,5,7
Ya,79,1.0,2,2,0,1,0,1,3,1,3,2,4,5,3,3,3,3,3,3,3,3,3,3,3,Hasil keuntungan yang belum pasti,"Petani lain, Asosiasi atau Kelompok tani",3,3,3,3,3,3,3,"Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",3,3,5,1,1,0,0,0,0,1,3,2,3,7
Ya,61,0.4,2,2,0,1,0,1,5,1,3,2,5,4,4,2,3,5,2,3,3,3,3,3,5,Kurangnya pengetahuan dan/atau pelatihan,Asosiasi atau Kelompok tani,3,3,3,3,3,5,3,Lebih banyak subsidi dari pemerintah,3,2,3,3,3,1,5,5,5,4,5,5,5,7
Ya,38,2.0,1,4,1,1,0,1,3,1,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani, Media (TV, radio, koran)",3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,3,3,3,4,3,3,3,7
Ya,55,0.5,1,2,1,1,0,1,5,2,1,5,4,3,5,1,2,4,3,3,3,5,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,2,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,47,0.5,1,1,1,1,0,1,3,3,2,1,5,4,3,3,3,3,3,3,3,3,3,3,3,Hasil keuntungan yang belum pasti,Asosiasi atau Kelompok tani,3,3,3,3,3,3,3,Akses pelatihan dan pengetahuan yang lebih mudah,3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,56,0.5,2,3,0,1,0,1,5,2,3,5,4,1,5,5,5,5,5,5,2,4,5,5,1,Hasil keuntungan yang belum pasti,Asosiasi atau Kelompok tani,3,3,4,5,3,2,2,"Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",4,3,4,3,3,1,5,4,3,2,3,4,4,7
Ya,50,1.0,3,2,1,1,1,1,3,2,1,4,5,3,4,1,2,5,3,3,3,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Sumber online (internet, media sosial), Petani lain",2,3,3,3,5,3,3,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau",3,3,4,4,5,1,1,1,2,1,3,3,3,7
Ya,46,0.5,2,3,1,1,0,1,5,2,3,1,4,5,5,5,5,5,5,5,5,3,3,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial), Petani lain",3,4,5,2,3,2,2,"Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",4,3,4,3,3,1,5,4,3,2,3,4,4,7
Ya,43,1.0,1,4,1,1,0,1,5,1,2,4,3,2,4,5,4,4,4,5,4,3,3,4,4,Biaya yang terlalu tinggi,"Sumber online (internet, media sosial), Petani lain",1,2,4,3,3,4,3,Lebih banyak subsidi dari pemerintah,3,3,5,2,2,0,3,3,3,3,3,3,3,7
Ya,29,0.5,1,3,0,1,0,1,3,1,3,5,4,2,2,1,5,4,3,1,3,5,5,1,5,Biaya yang terlalu tinggi,Universitas atau lembaga pendidikan pertanian,1,5,5,5,5,5,1,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau",1,1,5,5,5,0,0,0,5,2,1,5,5,7
Ya,53,0.5,1,3,0,6,0,1,3,4,2,3,2,1,2,2,5,2,2,5,3,2,3,3,2,Biaya yang terlalu tinggi,Universitas atau lembaga pendidikan pertanian,3,2,2,3,5,4,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,5,0,1,5,2,2,5,5,5,7
Ya,28,0.5,1,4,1,1,0,1,3,1,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,Hasil keuntungan yang belum pasti,"Petani lain, Asosiasi atau Kelompok tani",3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,30,1.0,2,4,1,1,0,1,4,2,3,5,4,1,1,5,4,5,1,4,3,3,3,3,5,Biaya yang terlalu tinggi,"Petani lain, Asosiasi atau Kelompok tani",3,5,2,4,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,1,0,2,0,0,1,3,3,3,7
Ya,50,0.5,1,2,0,1,0,1,3,2,1,4,5,3,2,5,1,4,1,2,3,3,3,3,3,Biaya yang terlalu tinggi,Asosiasi atau Kelompok tani,3,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,3,0,0,0,0,1,3,3,3,7
Ya,48,1.0,1,3,1,1,0,1,3,1,3,5,4,2,5,5,5,5,3,5,5,3,3,2,5,Biaya yang terlalu tinggi,"Petani lain, Asosiasi atau Kelompok tani",2,5,4,1,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau",2,3,2,3,2,0,2,3,0,1,2,2,2,7
Ya,44,0.4,1,4,1,1,0,1,2,1,2,5,4,3,3,5,3,5,5,5,3,3,2,2,2,Biaya yang terlalu tinggi,Layanan penyuluhan dari pemerintah,2,5,4,1,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",2,3,2,2,2,0,2,2,1,1,2,2,3,7
Ya,51,0.5,1,3,0,1,0,1,3,1,2,4,5,3,5,5,5,5,5,3,3,4,2,4,5,Hasil keuntungan yang belum pasti,"Asosiasi atau Kelompok tani, Media (TV, radio, koran)",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,5,5,1,3,3,5,1,5,5,5,7
Ya,42,0.5,1,3,1,1,1,1,3,1,4,3,5,2,3,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Petani lain",5,3,3,3,3,3,3,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau",1,1,1,1,2,0,0,0,0,1,3,3,3,7
Ya,39,2.1,2,5,1,1,0,1,5,5,4,3,2,1,5,5,4,5,4,4,4,3,4,4,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Sumber online (internet, media sosial), Petani lain, Media (TV, radio, koran)",3,4,3,3,2,3,3,"Lebih banyak subsidi dari pemerintah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,3,3,3,4,1,3,3,3,3,4,3,3,7
Ya,57,0.5,1,4,1,1,0,1,3,1,3,5,4,2,5,5,5,5,1,5,5,3,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Asosiasi atau Kelompok tani,3,3,5,3,5,3,5,Akses pelatihan dan pengetahuan yang lebih mudah,1,5,5,5,1,1,5,5,5,1,5,5,5,7
Ya,35,0.5,1,4,1,6,0,1,3,1,4,5,3,2,5,5,1,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Layanan penyuluhan dari pemerintah, Asosiasi atau Kelompok tani",5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,1,1,5,5,5,1,5,5,5,7
Ya,52,1.0,2,3,0,1,0,1,5,1,3,4,5,2,5,5,5,5,5,5,5,5,5,5,5,Kurangnya pengetahuan dan/atau pelatihan,Asosiasi atau Kelompok tani,5,5,5,5,5,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,3,5,5,5,1,5,3,3,2,3,5,3,7
Ya,55,1.0,2,4,1,1,0,1,5,1,3,5,4,2,5,5,5,5,5,5,5,5,5,5,5,Hasil keuntungan yang belum pasti,"Layanan penyuluhan dari pemerintah, Universitas atau lembaga pendidikan pertanian, Perusahaan atau konsultan swasta, Sumber online (internet, media sosial), Petani lain, Asosiasi atau Kelompok tani, Media (TV, radio, koran)",5,5,5,5,4,5,5,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",1,5,5,5,5,0,5,5,5,1,5,5,5,7
Ya,45,1.0,2,5,1,6,0,1,4,1,2,3,4,5,4,5,2,5,1,5,5,3,3,3,3,Kurangnya pengetahuan dan/atau pelatihan,Layanan penyuluhan dari pemerintah,5,5,5,5,5,3,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Akses pelatihan dan pengetahuan yang lebih mudah, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",5,5,5,5,5,1,5,3,3,4,5,5,4,7
Ya,60,8.0,5,3,1,1,1,1,5,5,1,2,3,4,2,2,3,4,4,3,3,4,4,2,4,Biaya yang terlalu tinggi,Asosiasi atau Kelompok tani,5,4,4,3,3,2,3,"Lebih banyak subsidi dari pemerintah, Akses pelatihan dan pengetahuan yang lebih mudah, Dukungan dari petani lain atau koperasi pertanian",3,2,2,2,2,1,2,4,3,1,3,3,5,7
Ya,27,8.0,5,5,1,1,1,1,1,1,3,4,5,2,4,5,4,2,1,2,1,2,2,5,5,Kurangnya pengetahuan dan/atau pelatihan,"Sumber online (internet, media sosial)",5,2,4,5,5,4,3,"Lebih banyak subsidi dari pemerintah, Infrastruktur internet atau listrik yang lebih baik, Harga teknologi yang lebih terjangkau, Dukungan dari petani lain atau koperasi pertanian",3,2,1,2,3,1,2,3,2,1,4,2,5,7
Ya,48,0.25,1,3,1,1,0,1,5,5,3,4,2,1,5,5,5,5,5,5,5,5,5,5,5,Biaya yang terlalu tinggi,"Layanan penyuluhan dari pemerintah, Asosiasi atau Kelompok tani",2,3,5,5,5,5,5,Harga teknologi yang lebih terjangkau,5,5,4,5,5,0,5,5,5,1,3,5,5,7
